2025-09-05 18:42:17 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 23:16:56 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:17:02 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:17:22 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'יברכוך מן השמיים...'
2025-09-06 23:18:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:23:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:28:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:33:54 | __main__             | ERROR    | _cleanup_task        | ❌ Error in cleanup task: 'RequestService' object has no attribute 'cleanup_old_requests'
2025-09-06 23:33:54 | __main__             | ERROR    | _duplicate_cleanup_task | ❌ Error in duplicate cleanup: 'DuplicateDetector' object has no attribute 'cleanup_cache'
2025-09-06 23:33:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:38:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:43:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:53:43 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: httpx.ConnectError: [Errno -3] Temporary failure in name resolution
2025-09-06 23:53:43 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: httpx.ConnectError: [Errno -3] Temporary failure in name resolution
2025-09-06 23:53:44 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: httpx.ConnectError: [Errno -3] Temporary failure in name resolution
2025-09-06 23:53:44 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: httpx.ConnectError: [Errno -3] Temporary failure in name resolution
2025-09-06 23:53:45 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: httpx.ConnectError: [Errno -3] Temporary failure in name resolution
2025-09-06 23:53:45 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: httpx.ConnectError: [Errno -3] Temporary failure in name resolution
2025-09-06 23:53:48 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:55:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:00:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:05:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:10:14 | __main__             | ERROR    | _duplicate_cleanup_task | ❌ Error in duplicate cleanup: 'DuplicateDetector' object has no attribute 'cleanup_cache'
2025-09-07 00:10:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:15:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:16:37 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'בדיקה...'
2025-09-07 00:16:58 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את הסרת מלך האריות?...'
2025-09-07 00:16:58 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 35
2025-09-07 00:17:16 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את הסרט מלך האריות?...'
2025-09-07 00:17:16 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 65
2025-09-07 00:17:16 | services.request_service | ERROR    | get_requests_with_filters | Failed to get filtered requests: 'NoneType' object has no attribute 'execute_query'
2025-09-07 00:17:16 | services.request_service | ERROR    | create_request       | Failed to create request: 'User' object has no attribute 'get'
2025-09-07 00:17:16 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: 'NoneType' object is not subscriptable
2025-09-07 00:20:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:25:03 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:03 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:08 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:08 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:14 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:14 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:14 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-07 00:25:22 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:22 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:29 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:29 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:38 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:38 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:50 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:25:50 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:02 | __main__             | INFO     | enhanced_message_handler | 📨 Message from יוסי (6039349310): 'לכן ההודעה לא קיימת...'
2025-09-07 00:26:03 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:03 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:07 | __main__             | INFO     | enhanced_message_handler | 📨 Message from יוסי (6039349310): 'אם בכל זאת לא מצאת:...'
2025-09-07 00:26:08 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:08 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:13 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:13 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-07 00:26:18 | __main__             | ERROR    | run                  | ❌ Critical error: Timed out
2025-09-07 00:26:18 | __main__             | INFO     | shutdown             | 🛑 Initiating graceful shutdown
2025-09-07 00:26:18 | __main__             | ERROR    | shutdown             | ❌ Error during shutdown: This Application is still running!
2025-09-07 00:26:18 | __main__             | INFO     | cleanup_resources    | 🧹 Resources cleaned up successfully
2025-09-07 00:26:18 | asyncio              | ERROR    | default_exception_handler | Task was destroyed but it is pending!
task: <Task pending name='Application:8121822235:update_fetcher' coro=<Application._update_fetcher() running at /home/dovber/.local/lib/python3.12/site-packages/telegram/ext/_application.py:1110> wait_for=<Future pending cb=[Task.task_wakeup()]>>
